"TIME","GEO","WORKTIME","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2012","Euro area (19 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","20.3",""
"2012","Euro area (18 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","20.8",""
"2012","Euro area (18 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","20.4",""
"2012","Euro area (17 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","20.9",""
"2012","Euro area (17 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","20.5",""
"2012","Belgium","Part-time","From 15 to 64 years","Percentage of total employment","Total","24.7",""
"2012","Belgium","Part-time","From 20 to 64 years","Percentage of total employment","Total","24.5",""
"2012","Bulgaria","Part-time","From 15 to 64 years","Percentage of total employment","Total","2.2",""
"2012","Bulgaria","Part-time","From 20 to 64 years","Percentage of total employment","Total","2.2",""
"2012","Czech Republic","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.0",""
"2012","Czech Republic","Part-time","From 20 to 64 years","Percentage of total employment","Total","4.9",""
"2012","Denmark","Part-time","From 15 to 64 years","Percentage of total employment","Total","24.8",""
"2012","Denmark","Part-time","From 20 to 64 years","Percentage of total employment","Total","20.9",""
"2012","Germany (until 1990 former territory of the FRG)","Part-time","From 15 to 64 years","Percentage of total employment","Total","25.8",""
"2012","Germany (until 1990 former territory of the FRG)","Part-time","From 20 to 64 years","Percentage of total employment","Total","25.9",""
"2012","Estonia","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.2",""
"2012","Estonia","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.0",""
"2012","Ireland","Part-time","From 15 to 64 years","Percentage of total employment","Total","23.5",""
"2012","Ireland","Part-time","From 20 to 64 years","Percentage of total employment","Total","22.6",""
"2012","Greece","Part-time","From 15 to 64 years","Percentage of total employment","Total","7.7",""
"2012","Greece","Part-time","From 20 to 64 years","Percentage of total employment","Total","7.6",""
"2012","Spain","Part-time","From 15 to 64 years","Percentage of total employment","Total","14.4",""
"2012","Spain","Part-time","From 20 to 64 years","Percentage of total employment","Total","14.2",""
"2012","France","Part-time","From 15 to 64 years","Percentage of total employment","Total",":",""
"2012","France","Part-time","From 20 to 64 years","Percentage of total employment","Total",":",""
"2012","France (metropolitan)","Part-time","From 15 to 64 years","Percentage of total employment","Total","17.7",""
"2012","France (metropolitan)","Part-time","From 20 to 64 years","Percentage of total employment","Total","17.6",""
"2012","Croatia","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.6",""
"2012","Croatia","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.6",""
"2012","Italy","Part-time","From 15 to 64 years","Percentage of total employment","Total","16.8",""
"2012","Italy","Part-time","From 20 to 64 years","Percentage of total employment","Total","16.7",""
"2012","Cyprus","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.7",""
"2012","Cyprus","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.4",""
"2012","Latvia","Part-time","From 15 to 64 years","Percentage of total employment","Total","8.9",""
"2012","Latvia","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.8",""
"2012","Lithuania","Part-time","From 15 to 64 years","Percentage of total employment","Total","8.9",""
"2012","Lithuania","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.8",""
"2012","Luxembourg","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.5",""
"2012","Luxembourg","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.3",""
"2012","Hungary","Part-time","From 15 to 64 years","Percentage of total employment","Total","6.7",""
"2012","Hungary","Part-time","From 20 to 64 years","Percentage of total employment","Total","6.7",""
"2012","Malta","Part-time","From 15 to 64 years","Percentage of total employment","Total","13.2",""
"2012","Malta","Part-time","From 20 to 64 years","Percentage of total employment","Total","12.3",""
"2012","Netherlands","Part-time","From 15 to 64 years","Percentage of total employment","Total","49.0",""
"2012","Netherlands","Part-time","From 20 to 64 years","Percentage of total employment","Total","46.1",""
"2012","Austria","Part-time","From 15 to 64 years","Percentage of total employment","Total","25.2",""
"2012","Austria","Part-time","From 20 to 64 years","Percentage of total employment","Total","25.7",""
"2012","Poland","Part-time","From 15 to 64 years","Percentage of total employment","Total","7.2",""
"2012","Poland","Part-time","From 20 to 64 years","Percentage of total employment","Total","6.9",""
"2012","Portugal","Part-time","From 15 to 64 years","Percentage of total employment","Total","11.2",""
"2012","Portugal","Part-time","From 20 to 64 years","Percentage of total employment","Total","11.0",""
"2012","Romania","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.3",""
"2012","Romania","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.0",""
"2012","Slovenia","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.0",""
"2012","Slovenia","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.5",""
"2012","Slovakia","Part-time","From 15 to 64 years","Percentage of total employment","Total","4.0",""
"2012","Slovakia","Part-time","From 20 to 64 years","Percentage of total employment","Total","3.9",""
"2012","Finland","Part-time","From 15 to 64 years","Percentage of total employment","Total","14.1",""
"2012","Finland","Part-time","From 20 to 64 years","Percentage of total employment","Total","12.7",""
"2012","Sweden","Part-time","From 15 to 64 years","Percentage of total employment","Total","25.0",""
"2012","Sweden","Part-time","From 20 to 64 years","Percentage of total employment","Total","23.7",""
"2012","United Kingdom","Part-time","From 15 to 64 years","Percentage of total employment","Total","25.9",""
"2012","United Kingdom","Part-time","From 20 to 64 years","Percentage of total employment","Total","24.4",""
"2012","Iceland","Part-time","From 15 to 64 years","Percentage of total employment","Total","20.7",""
"2012","Iceland","Part-time","From 20 to 64 years","Percentage of total employment","Total","17.8",""
"2012","Norway","Part-time","From 15 to 64 years","Percentage of total employment","Total","27.2",""
"2012","Norway","Part-time","From 20 to 64 years","Percentage of total employment","Total","24.7",""
"2012","Switzerland","Part-time","From 15 to 64 years","Percentage of total employment","Total","34.7",""
"2012","Switzerland","Part-time","From 20 to 64 years","Percentage of total employment","Total","35.8",""
"2012","Former Yugoslav Republic of Macedonia, the","Part-time","From 15 to 64 years","Percentage of total employment","Total","6.1",""
"2012","Former Yugoslav Republic of Macedonia, the","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.7",""
"2012","Turkey","Part-time","From 15 to 64 years","Percentage of total employment","Total","11.5",""
"2012","Turkey","Part-time","From 20 to 64 years","Percentage of total employment","Total","11.0",""
"2013","European Union (28 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","19.6",""
"2013","European Union (28 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","19.0",""
"2013","European Union (27 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","19.7",""
"2013","European Union (27 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","19.1",""
"2013","European Union (15 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","22.8",""
"2013","European Union (15 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","22.2",""
"2013","Euro area (19 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","21.5",""
"2013","Euro area (19 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.1",""
"2013","Euro area (18 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","21.6",""
"2013","Euro area (18 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.2",""
"2013","Euro area (17 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","21.7",""
"2013","Euro area (17 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.3",""
"2013","Belgium","Part-time","From 15 to 64 years","Percentage of total employment","Total","24.3",""
"2013","Belgium","Part-time","From 20 to 64 years","Percentage of total employment","Total","24.1",""
"2013","Bulgaria","Part-time","From 15 to 64 years","Percentage of total employment","Total","2.5",""
"2013","Bulgaria","Part-time","From 20 to 64 years","Percentage of total employment","Total","2.5",""
"2013","Czech Republic","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.8",""
"2013","Czech Republic","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.7",""
"2013","Denmark","Part-time","From 15 to 64 years","Percentage of total employment","Total","24.7",""
"2013","Denmark","Part-time","From 20 to 64 years","Percentage of total employment","Total","20.9",""
"2013","Germany (until 1990 former territory of the FRG)","Part-time","From 15 to 64 years","Percentage of total employment","Total","26.6",""
"2013","Germany (until 1990 former territory of the FRG)","Part-time","From 20 to 64 years","Percentage of total employment","Total","26.7",""
"2013","Estonia","Part-time","From 15 to 64 years","Percentage of total employment","Total","8.9",""
"2013","Estonia","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.7",""
"2013","Ireland","Part-time","From 15 to 64 years","Percentage of total employment","Total","23.5",""
"2013","Ireland","Part-time","From 20 to 64 years","Percentage of total employment","Total","22.7",""
"2013","Greece","Part-time","From 15 to 64 years","Percentage of total employment","Total","8.4",""
"2013","Greece","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.3",""
"2013","Spain","Part-time","From 15 to 64 years","Percentage of total employment","Total","15.7",""
"2013","Spain","Part-time","From 20 to 64 years","Percentage of total employment","Total","15.5",""
"2013","France","Part-time","From 15 to 64 years","Percentage of total employment","Total",":",""
"2013","France","Part-time","From 20 to 64 years","Percentage of total employment","Total",":",""
"2013","France (metropolitan)","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.1",""
"2013","France (metropolitan)","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.0",""
"2013","Croatia","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.4",""
"2013","Croatia","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.4",""
"2013","Italy","Part-time","From 15 to 64 years","Percentage of total employment","Total","17.6",""
"2013","Italy","Part-time","From 20 to 64 years","Percentage of total employment","Total","17.6",""
"2013","Cyprus","Part-time","From 15 to 64 years","Percentage of total employment","Total","11.9",""
"2013","Cyprus","Part-time","From 20 to 64 years","Percentage of total employment","Total","11.7",""
"2013","Latvia","Part-time","From 15 to 64 years","Percentage of total employment","Total","7.5",""
"2013","Latvia","Part-time","From 20 to 64 years","Percentage of total employment","Total","7.4",""
"2013","Lithuania","Part-time","From 15 to 64 years","Percentage of total employment","Total","8.4",""
"2013","Lithuania","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.2",""
"2013","Luxembourg","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.7",""
"2013","Luxembourg","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.4",""
"2013","Hungary","Part-time","From 15 to 64 years","Percentage of total employment","Total","6.4",""
"2013","Hungary","Part-time","From 20 to 64 years","Percentage of total employment","Total","6.4",""
"2013","Malta","Part-time","From 15 to 64 years","Percentage of total employment","Total","14.2",""
"2013","Malta","Part-time","From 20 to 64 years","Percentage of total employment","Total","13.3",""
"2013","Netherlands","Part-time","From 15 to 64 years","Percentage of total employment","Total","49.8",""
"2013","Netherlands","Part-time","From 20 to 64 years","Percentage of total employment","Total","46.9",""
"2013","Austria","Part-time","From 15 to 64 years","Percentage of total employment","Total","26.0",""
"2013","Austria","Part-time","From 20 to 64 years","Percentage of total employment","Total","26.5",""
"2013","Poland","Part-time","From 15 to 64 years","Percentage of total employment","Total","7.1",""
"2013","Poland","Part-time","From 20 to 64 years","Percentage of total employment","Total","6.9",""
"2013","Portugal","Part-time","From 15 to 64 years","Percentage of total employment","Total","11.1",""
"2013","Portugal","Part-time","From 20 to 64 years","Percentage of total employment","Total","10.8",""
"2013","Romania","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.0",""
"2013","Romania","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.8",""
"2013","Slovenia","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.3",""
"2013","Slovenia","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.5",""
"2013","Slovakia","Part-time","From 15 to 64 years","Percentage of total employment","Total","4.5",""
"2013","Slovakia","Part-time","From 20 to 64 years","Percentage of total employment","Total","4.5",""
"2013","Finland","Part-time","From 15 to 64 years","Percentage of total employment","Total","14.0",""
"2013","Finland","Part-time","From 20 to 64 years","Percentage of total employment","Total","12.5",""
"2013","Sweden","Part-time","From 15 to 64 years","Percentage of total employment","Total","24.7",""
"2013","Sweden","Part-time","From 20 to 64 years","Percentage of total employment","Total","23.4",""
"2013","United Kingdom","Part-time","From 15 to 64 years","Percentage of total employment","Total","25.6",""
"2013","United Kingdom","Part-time","From 20 to 64 years","Percentage of total employment","Total","24.2",""
"2013","Iceland","Part-time","From 15 to 64 years","Percentage of total employment","Total","20.8",""
"2013","Iceland","Part-time","From 20 to 64 years","Percentage of total employment","Total","17.6",""
"2013","Norway","Part-time","From 15 to 64 years","Percentage of total employment","Total","26.9",""
"2013","Norway","Part-time","From 20 to 64 years","Percentage of total employment","Total","24.5",""
"2013","Switzerland","Part-time","From 15 to 64 years","Percentage of total employment","Total","35.1",""
"2013","Switzerland","Part-time","From 20 to 64 years","Percentage of total employment","Total","36.2",""
"2013","Former Yugoslav Republic of Macedonia, the","Part-time","From 15 to 64 years","Percentage of total employment","Total","4.4",""
"2013","Former Yugoslav Republic of Macedonia, the","Part-time","From 20 to 64 years","Percentage of total employment","Total","4.2",""
"2013","Turkey","Part-time","From 15 to 64 years","Percentage of total employment","Total","11.9",""
"2013","Turkey","Part-time","From 20 to 64 years","Percentage of total employment","Total","11.3",""
"2014","European Union (28 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","19.6",""
"2014","European Union (28 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","19.0",""
"2014","European Union (27 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","19.7",""
"2014","European Union (27 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","19.1",""
"2014","European Union (15 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","22.9",""
"2014","European Union (15 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","22.3",""
"2014","Euro area (19 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","21.5",""
"2014","Euro area (19 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.2",""
"2014","Euro area (18 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","21.7",""
"2014","Euro area (18 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.3",""
"2014","Euro area (17 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","21.8",""
"2014","Euro area (17 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.4",""
"2014","Belgium","Part-time","From 15 to 64 years","Percentage of total employment","Total","23.7",""
"2014","Belgium","Part-time","From 20 to 64 years","Percentage of total employment","Total","23.5",""
"2014","Bulgaria","Part-time","From 15 to 64 years","Percentage of total employment","Total","2.5",""
"2014","Bulgaria","Part-time","From 20 to 64 years","Percentage of total employment","Total","2.4",""
"2014","Czech Republic","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.5",""
"2014","Czech Republic","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.4",""
"2014","Denmark","Part-time","From 15 to 64 years","Percentage of total employment","Total","24.6",""
"2014","Denmark","Part-time","From 20 to 64 years","Percentage of total employment","Total","20.9",""
"2014","Germany (until 1990 former territory of the FRG)","Part-time","From 15 to 64 years","Percentage of total employment","Total","26.5",""
"2014","Germany (until 1990 former territory of the FRG)","Part-time","From 20 to 64 years","Percentage of total employment","Total","26.6",""
"2014","Estonia","Part-time","From 15 to 64 years","Percentage of total employment","Total","8.3",""
"2014","Estonia","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.2",""
"2014","Ireland","Part-time","From 15 to 64 years","Percentage of total employment","Total","23.0",""
"2014","Ireland","Part-time","From 20 to 64 years","Percentage of total employment","Total","22.1",""
"2014","Greece","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.3",""
"2014","Greece","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.2",""
"2014","Spain","Part-time","From 15 to 64 years","Percentage of total employment","Total","15.8",""
"2014","Spain","Part-time","From 20 to 64 years","Percentage of total employment","Total","15.6",""
"2014","France","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.6",""
"2014","France","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.5",""
"2014","France (metropolitan)","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.5",""
"2014","France (metropolitan)","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.4",""
"2014","Croatia","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.3",""
"2014","Croatia","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.2",""
"2014","Italy","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.1",""
"2014","Italy","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.0",""
"2014","Cyprus","Part-time","From 15 to 64 years","Percentage of total employment","Total","13.5",""
"2014","Cyprus","Part-time","From 20 to 64 years","Percentage of total employment","Total","13.3",""
"2014","Latvia","Part-time","From 15 to 64 years","Percentage of total employment","Total","6.8",""
"2014","Latvia","Part-time","From 20 to 64 years","Percentage of total employment","Total","6.7",""
"2014","Lithuania","Part-time","From 15 to 64 years","Percentage of total employment","Total","8.6",""
"2014","Lithuania","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.5",""
"2014","Luxembourg","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.4",""
"2014","Luxembourg","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.2",""
"2014","Hungary","Part-time","From 15 to 64 years","Percentage of total employment","Total","6.0",""
"2014","Hungary","Part-time","From 20 to 64 years","Percentage of total employment","Total","6.0",""
"2014","Malta","Part-time","From 15 to 64 years","Percentage of total employment","Total","15.5",""
"2014","Malta","Part-time","From 20 to 64 years","Percentage of total employment","Total","14.6",""
"2014","Netherlands","Part-time","From 15 to 64 years","Percentage of total employment","Total","49.6",""
"2014","Netherlands","Part-time","From 20 to 64 years","Percentage of total employment","Total","46.6",""
"2014","Austria","Part-time","From 15 to 64 years","Percentage of total employment","Total","26.9",""
"2014","Austria","Part-time","From 20 to 64 years","Percentage of total employment","Total","27.4",""
"2014","Poland","Part-time","From 15 to 64 years","Percentage of total employment","Total","7.1",""
"2014","Poland","Part-time","From 20 to 64 years","Percentage of total employment","Total","6.8",""
"2014","Portugal","Part-time","From 15 to 64 years","Percentage of total employment","Total","10.1",""
"2014","Portugal","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.9",""
"2014","Romania","Part-time","From 15 to 64 years","Percentage of total employment","Total","8.7",""
"2014","Romania","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.5",""
"2014","Slovenia","Part-time","From 15 to 64 years","Percentage of total employment","Total","10.0",""
"2014","Slovenia","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.2",""
"2014","Slovakia","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.1",""
"2014","Slovakia","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.0",""
"2014","Finland","Part-time","From 15 to 64 years","Percentage of total employment","Total","14.1",""
"2014","Finland","Part-time","From 20 to 64 years","Percentage of total employment","Total","12.7",""
"2014","Sweden","Part-time","From 15 to 64 years","Percentage of total employment","Total","24.5",""
"2014","Sweden","Part-time","From 20 to 64 years","Percentage of total employment","Total","23.3",""
"2014","United Kingdom","Part-time","From 15 to 64 years","Percentage of total employment","Total","25.3",""
"2014","United Kingdom","Part-time","From 20 to 64 years","Percentage of total employment","Total","24.0",""
"2014","Iceland","Part-time","From 15 to 64 years","Percentage of total employment","Total","22.9",""
"2014","Iceland","Part-time","From 20 to 64 years","Percentage of total employment","Total","20.1",""
"2014","Norway","Part-time","From 15 to 64 years","Percentage of total employment","Total","25.6",""
"2014","Norway","Part-time","From 20 to 64 years","Percentage of total employment","Total","23.4",""
"2014","Switzerland","Part-time","From 15 to 64 years","Percentage of total employment","Total","36.4",""
"2014","Switzerland","Part-time","From 20 to 64 years","Percentage of total employment","Total","37.5",""
"2014","Former Yugoslav Republic of Macedonia, the","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.8",""
"2014","Former Yugoslav Republic of Macedonia, the","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.5",""
"2014","Turkey","Part-time","From 15 to 64 years","Percentage of total employment","Total","11.1","b"
"2014","Turkey","Part-time","From 20 to 64 years","Percentage of total employment","Total","10.4","b"
"2015","European Union (28 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","19.6",""
"2015","European Union (28 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","19.0",""
"2015","European Union (27 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","19.7",""
"2015","European Union (27 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","19.1",""
"2015","European Union (15 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","22.9",""
"2015","European Union (15 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","22.3",""
"2015","Euro area (19 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","21.6",""
"2015","Euro area (19 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.3",""
"2015","Euro area (18 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","21.8",""
"2015","Euro area (18 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.4",""
"2015","Euro area (17 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","21.9",""
"2015","Euro area (17 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.5",""
"2015","Belgium","Part-time","From 15 to 64 years","Percentage of total employment","Total","24.3",""
"2015","Belgium","Part-time","From 20 to 64 years","Percentage of total employment","Total","24.1",""
"2015","Bulgaria","Part-time","From 15 to 64 years","Percentage of total employment","Total","2.2",""
"2015","Bulgaria","Part-time","From 20 to 64 years","Percentage of total employment","Total","2.2",""
"2015","Czech Republic","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.3",""
"2015","Czech Republic","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.2",""
"2015","Denmark","Part-time","From 15 to 64 years","Percentage of total employment","Total","24.7",""
"2015","Denmark","Part-time","From 20 to 64 years","Percentage of total employment","Total","20.9",""
"2015","Germany (until 1990 former territory of the FRG)","Part-time","From 15 to 64 years","Percentage of total employment","Total","26.8",""
"2015","Germany (until 1990 former territory of the FRG)","Part-time","From 20 to 64 years","Percentage of total employment","Total","26.8",""
"2015","Estonia","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.5",""
"2015","Estonia","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.2",""
"2015","Ireland","Part-time","From 15 to 64 years","Percentage of total employment","Total","22.2",""
"2015","Ireland","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.3",""
"2015","Greece","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.4",""
"2015","Greece","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.3",""
"2015","Spain","Part-time","From 15 to 64 years","Percentage of total employment","Total","15.6",""
"2015","Spain","Part-time","From 20 to 64 years","Percentage of total employment","Total","15.5",""
"2015","France","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.4",""
"2015","France","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.3",""
"2015","France (metropolitan)","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.3",""
"2015","France (metropolitan)","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.2",""
"2015","Croatia","Part-time","From 15 to 64 years","Percentage of total employment","Total","6.0",""
"2015","Croatia","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.9",""
"2015","Italy","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.3",""
"2015","Italy","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.2",""
"2015","Cyprus","Part-time","From 15 to 64 years","Percentage of total employment","Total","13.0",""
"2015","Cyprus","Part-time","From 20 to 64 years","Percentage of total employment","Total","12.9",""
"2015","Latvia","Part-time","From 15 to 64 years","Percentage of total employment","Total","7.2",""
"2015","Latvia","Part-time","From 20 to 64 years","Percentage of total employment","Total","7.1",""
"2015","Lithuania","Part-time","From 15 to 64 years","Percentage of total employment","Total","7.6",""
"2015","Lithuania","Part-time","From 20 to 64 years","Percentage of total employment","Total","7.6",""
"2015","Luxembourg","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.4","b"
"2015","Luxembourg","Part-time","From 20 to 64 years","Percentage of total employment","Total","17.8","b"
"2015","Hungary","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.7",""
"2015","Hungary","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.7",""
"2015","Malta","Part-time","From 15 to 64 years","Percentage of total employment","Total","14.5",""
"2015","Malta","Part-time","From 20 to 64 years","Percentage of total employment","Total","13.7",""
"2015","Netherlands","Part-time","From 15 to 64 years","Percentage of total employment","Total","50.0",""
"2015","Netherlands","Part-time","From 20 to 64 years","Percentage of total employment","Total","46.9",""
"2015","Austria","Part-time","From 15 to 64 years","Percentage of total employment","Total","27.3",""
"2015","Austria","Part-time","From 20 to 64 years","Percentage of total employment","Total","27.7",""
"2015","Poland","Part-time","From 15 to 64 years","Percentage of total employment","Total","6.8",""
"2015","Poland","Part-time","From 20 to 64 years","Percentage of total employment","Total","6.6",""
"2015","Portugal","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.8",""
"2015","Portugal","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.6",""
"2015","Romania","Part-time","From 15 to 64 years","Percentage of total employment","Total","8.8",""
"2015","Romania","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.4",""
"2015","Slovenia","Part-time","From 15 to 64 years","Percentage of total employment","Total","10.1",""
"2015","Slovenia","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.3",""
"2015","Slovakia","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.8",""
"2015","Slovakia","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.7",""
"2015","Finland","Part-time","From 15 to 64 years","Percentage of total employment","Total","14.1",""
"2015","Finland","Part-time","From 20 to 64 years","Percentage of total employment","Total","12.7",""
"2015","Sweden","Part-time","From 15 to 64 years","Percentage of total employment","Total","24.3",""
"2015","Sweden","Part-time","From 20 to 64 years","Percentage of total employment","Total","23.0",""
"2015","United Kingdom","Part-time","From 15 to 64 years","Percentage of total employment","Total","25.2",""
"2015","United Kingdom","Part-time","From 20 to 64 years","Percentage of total employment","Total","23.7",""
"2015","Iceland","Part-time","From 15 to 64 years","Percentage of total employment","Total","23.3",""
"2015","Iceland","Part-time","From 20 to 64 years","Percentage of total employment","Total","20.1",""
"2015","Norway","Part-time","From 15 to 64 years","Percentage of total employment","Total","26.0",""
"2015","Norway","Part-time","From 20 to 64 years","Percentage of total employment","Total","23.7",""
"2015","Switzerland","Part-time","From 15 to 64 years","Percentage of total employment","Total","36.5",""
"2015","Switzerland","Part-time","From 20 to 64 years","Percentage of total employment","Total","37.7",""
"2015","Former Yugoslav Republic of Macedonia, the","Part-time","From 15 to 64 years","Percentage of total employment","Total","4.2",""
"2015","Former Yugoslav Republic of Macedonia, the","Part-time","From 20 to 64 years","Percentage of total employment","Total","4.0",""
"2015","Turkey","Part-time","From 15 to 64 years","Percentage of total employment","Total","10.3",""
"2015","Turkey","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.6",""
"2016","European Union (28 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","19.5",""
"2016","European Union (28 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.9",""
"2016","European Union (27 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","19.6",""
"2016","European Union (27 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","19.0",""
"2016","European Union (15 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","22.9",""
"2016","European Union (15 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","22.2",""
